SSBD:database ID,Project Name,Dataset,Title,Organism,Contact,Organization,Biological Imaging Method,Paper Information,Paper DOI,Dataset License,File Path,Dimensions
ssbd-database-000078,78-Takagi-CellDyn,fig2A_1,TEM images of the formation of subretinal hyperreflective material and ORTs in the case of PCV with overlying SHRM.,Homo sapiens,Seiji Takagi,Kobe City Medical Center general hospital,,"Seiji Takagi, Michiko Mandai, Noriko Miyamoto, Akihiro Nishida, Yasuhiko Hirami, Hirofumi Uyama, Midori Yamamoto, Masayo Takahashi, Goji Tomita, Yasuo Kurimoto (2017) Incidence of outer retinal tubulation in eyes with choroidal neovascularization under intravitreal anti-vascular endothelial growth factor therapy in a Japanese population., Clinical ophthalmology (Auckland, N.Z.), Volume 11, pp. 1219-1225",https://doi.org/10.2147/OPTH.S134338,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000078/fig2A_1.zarr/0,1300 x 328 x 1 x 4 x 1
ssbd-database-000078,78-Takagi-CellDyn,fig2A_2,TEM images of subretinal hyperreflective material formation and an abnormal vascular network in the case of PCV with overlying SHRM.,Homo sapiens,Seiji Takagi,Kobe City Medical Center general hospital,,"Seiji Takagi, Michiko Mandai, Noriko Miyamoto, Akihiro Nishida, Yasuhiko Hirami, Hirofumi Uyama, Midori Yamamoto, Masayo Takahashi, Goji Tomita, Yasuo Kurimoto (2017) Incidence of outer retinal tubulation in eyes with choroidal neovascularization under intravitreal anti-vascular endothelial growth factor therapy in a Japanese population., Clinical ophthalmology (Auckland, N.Z.), Volume 11, pp. 1219-1225",https://doi.org/10.2147/OPTH.S134338,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000078/fig2A_2.zarr/0,1618 x 413 x 1 x 4 x 1
ssbd-database-000078,78-Takagi-CellDyn,fig2A_3,TEM images of two large open ORTs formation o either side of the fovea in the case of PCV with overlying SHRM.,Homo sapiens,Seiji Takagi,Kobe City Medical Center general hospital,,"Seiji Takagi, Michiko Mandai, Noriko Miyamoto, Akihiro Nishida, Yasuhiko Hirami, Hirofumi Uyama, Midori Yamamoto, Masayo Takahashi, Goji Tomita, Yasuo Kurimoto (2017) Incidence of outer retinal tubulation in eyes with choroidal neovascularization under intravitreal anti-vascular endothelial growth factor therapy in a Japanese population., Clinical ophthalmology (Auckland, N.Z.), Volume 11, pp. 1219-1225",https://doi.org/10.2147/OPTH.S134338,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000078/fig2A_3.zarr/0,1808 x 425 x 1 x 4 x 1
ssbd-database-000078,78-Takagi-CellDyn,fig2A_4,TEM images of segment small ORT formation on the homogeneous subretinal fibrosis in the case of PCV with overlying SHRM.,Homo sapiens,Seiji Takagi,Kobe City Medical Center general hospital,,"Seiji Takagi, Michiko Mandai, Noriko Miyamoto, Akihiro Nishida, Yasuhiko Hirami, Hirofumi Uyama, Midori Yamamoto, Masayo Takahashi, Goji Tomita, Yasuo Kurimoto (2017) Incidence of outer retinal tubulation in eyes with choroidal neovascularization under intravitreal anti-vascular endothelial growth factor therapy in a Japanese population., Clinical ophthalmology (Auckland, N.Z.), Volume 11, pp. 1219-1225",https://doi.org/10.2147/OPTH.S134338,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000078/fig2A_4.zarr/0,1724 x 415 x 1 x 4 x 1
ssbd-database-000078,78-Takagi-CellDyn,fig2B_1,"TEM images of the CNV directly intrudes into the outer layer of the retina, and the RPE line is disrupted in the case of t-AMD with misxed lesions containing type-1 and -2 CNV components.",Homo sapiens,Seiji Takagi,Kobe City Medical Center general hospital,,"Seiji Takagi, Michiko Mandai, Noriko Miyamoto, Akihiro Nishida, Yasuhiko Hirami, Hirofumi Uyama, Midori Yamamoto, Masayo Takahashi, Goji Tomita, Yasuo Kurimoto (2017) Incidence of outer retinal tubulation in eyes with choroidal neovascularization under intravitreal anti-vascular endothelial growth factor therapy in a Japanese population., Clinical ophthalmology (Auckland, N.Z.), Volume 11, pp. 1219-1225",https://doi.org/10.2147/OPTH.S134338,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000078/fig2B_1.zarr/0,1240 x 472 x 1 x 4 x 1
ssbd-database-000078,78-Takagi-CellDyn,fig2B_2,"TEM images of the scarring CNV becomes a more solid mass, and the RPE line is disrupted across a wide range in the case of t-AMD with misxed lesions containing type-1 and -2 CNV components.",Homo sapiens,Seiji Takagi,Kobe City Medical Center general hospital,,"Seiji Takagi, Michiko Mandai, Noriko Miyamoto, Akihiro Nishida, Yasuhiko Hirami, Hirofumi Uyama, Midori Yamamoto, Masayo Takahashi, Goji Tomita, Yasuo Kurimoto (2017) Incidence of outer retinal tubulation in eyes with choroidal neovascularization under intravitreal anti-vascular endothelial growth factor therapy in a Japanese population., Clinical ophthalmology (Auckland, N.Z.), Volume 11, pp. 1219-1225",https://doi.org/10.2147/OPTH.S134338,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000078/fig2B_2.zarr/0,1265 x 595 x 1 x 4 x 1
ssbd-database-000078,78-Takagi-CellDyn,fig2B_3,TEM images of a small ORT formation on a heterogeneous SHRM in the case of t-AMD with misxed lesions containing type-1 and -2 CNV components.,Homo sapiens,Seiji Takagi,Kobe City Medical Center general hospital,,"Seiji Takagi, Michiko Mandai, Noriko Miyamoto, Akihiro Nishida, Yasuhiko Hirami, Hirofumi Uyama, Midori Yamamoto, Masayo Takahashi, Goji Tomita, Yasuo Kurimoto (2017) Incidence of outer retinal tubulation in eyes with choroidal neovascularization under intravitreal anti-vascular endothelial growth factor therapy in a Japanese population., Clinical ophthalmology (Auckland, N.Z.), Volume 11, pp. 1219-1225",https://doi.org/10.2147/OPTH.S134338,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000078/fig2B_3.zarr/0,1937 x 465 x 1 x 4 x 1
ssbd-database-000078,78-Takagi-CellDyn,fig2B_4,TEM images of the hyperreflective mass became too homogeneous to observe the ORT in the case of t-AMD with misxed lesions containing type-1 and -2 CNV components.,Homo sapiens,Seiji Takagi,Kobe City Medical Center general hospital,,"Seiji Takagi, Michiko Mandai, Noriko Miyamoto, Akihiro Nishida, Yasuhiko Hirami, Hirofumi Uyama, Midori Yamamoto, Masayo Takahashi, Goji Tomita, Yasuo Kurimoto (2017) Incidence of outer retinal tubulation in eyes with choroidal neovascularization under intravitreal anti-vascular endothelial growth factor therapy in a Japanese population., Clinical ophthalmology (Auckland, N.Z.), Volume 11, pp. 1219-1225",https://doi.org/10.2147/OPTH.S134338,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000078/fig2B_4.zarr/0,1914 x 449 x 1 x 4 x 1
ssbd-database-000079,79-Inomata-HeLaCell,FigS1A,Fluorescence image of nuclear stainging with Hoechst 33342 in HeLa cells.,Homo sapiens,Kohsuke Inomata / Takanori Kigawa,RIKEN,,"Kohsuke Inomata, Hajime Kamoshida, Masaomi Ikari, Yutaka Ito, Takanori Kigawa (2017) Impact of cellular health conditions on the protein folding state in mammalian cells., Chemical communications (Cambridge, England), Volume 53, Number 81, pp. 11245-11248",https://doi.org/10.1039/c7cc06004a,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000079/FigS1A.zarr/0,512 x 512 x 1 x 3 x 1
ssbd-database-000079,79-Inomata-HeLaCell,FigS1B,Fluorescence image of intracellular distribution of Alexa488-labeled hAK1 in HeLa cells.,Homo sapiens,Kohsuke Inomata / Takanori Kigawa,RIKEN,,"Kohsuke Inomata, Hajime Kamoshida, Masaomi Ikari, Yutaka Ito, Takanori Kigawa (2017) Impact of cellular health conditions on the protein folding state in mammalian cells., Chemical communications (Cambridge, England), Volume 53, Number 81, pp. 11245-11248",https://doi.org/10.1039/c7cc06004a,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000079/FigS1B.zarr/0,512 x 512 x 1 x 3 x 1
ssbd-database-000079,79-Inomata-HeLaCell,FigS1C,Fluorescence image of nuclear stainging with Hoechst 33342 and intracellular distribution of Alexa488-labeled hAK1  in HeLa cells.,Homo sapiens,Kohsuke Inomata / Takanori Kigawa,RIKEN,,"Kohsuke Inomata, Hajime Kamoshida, Masaomi Ikari, Yutaka Ito, Takanori Kigawa (2017) Impact of cellular health conditions on the protein folding state in mammalian cells., Chemical communications (Cambridge, England), Volume 53, Number 81, pp. 11245-11248",https://doi.org/10.1039/c7cc06004a,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000079/FigS1C.zarr/0,512 x 512 x 1 x 3 x 1
ssbd-database-000079,79-Inomata-HeLaCell,FigS1D,Microscopy image of immunohistochemistry for CGRP in E18.5 mouse control lungs,Homo sapiens,Kohsuke Inomata / Takanori Kigawa,RIKEN,,"Kohsuke Inomata, Hajime Kamoshida, Masaomi Ikari, Yutaka Ito, Takanori Kigawa (2017) Impact of cellular health conditions on the protein folding state in mammalian cells., Chemical communications (Cambridge, England), Volume 53, Number 81, pp. 11245-11248",https://doi.org/10.1039/c7cc06004a,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000079/FigS1D.zarr/0,512 x 512 x 1 x 3 x 1
ssbd-database-000079,79-Inomata-HeLaCell,FigS2A,Image of cycle-averaged activity traces for olfactory sensory neurons somata in anesthetized OSN-GCaMP3 mice,Homo sapiens,Kohsuke Inomata / Takanori Kigawa,RIKEN,,"Kohsuke Inomata, Hajime Kamoshida, Masaomi Ikari, Yutaka Ito, Takanori Kigawa (2017) Impact of cellular health conditions on the protein folding state in mammalian cells., Chemical communications (Cambridge, England), Volume 53, Number 81, pp. 11245-11248",https://doi.org/10.1039/c7cc06004a,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000079/FigS2A.zarr/0,512 x 512 x 1 x 3 x 1
ssbd-database-000079,79-Inomata-HeLaCell,FigS2B,Image of cycle-averaged activity traces for olfactory sensory neurons axon terminals in anesthetized OSN-GCaMP3 mice,Homo sapiens,Kohsuke Inomata / Takanori Kigawa,RIKEN,,"Kohsuke Inomata, Hajime Kamoshida, Masaomi Ikari, Yutaka Ito, Takanori Kigawa (2017) Impact of cellular health conditions on the protein folding state in mammalian cells., Chemical communications (Cambridge, England), Volume 53, Number 81, pp. 11245-11248",https://doi.org/10.1039/c7cc06004a,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000079/FigS2B.zarr/0,512 x 512 x 1 x 3 x 1
ssbd-database-000079,79-Inomata-HeLaCell,FigS2C,Image of cycle-averaged activity traces for M/T cell dendritis in anesthetized M/T-GCaMP3 mice,Homo sapiens,Kohsuke Inomata / Takanori Kigawa,RIKEN,,"Kohsuke Inomata, Hajime Kamoshida, Masaomi Ikari, Yutaka Ito, Takanori Kigawa (2017) Impact of cellular health conditions on the protein folding state in mammalian cells., Chemical communications (Cambridge, England), Volume 53, Number 81, pp. 11245-11248",https://doi.org/10.1039/c7cc06004a,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000079/FigS2C.zarr/0,512 x 512 x 1 x 3 x 1
ssbd-database-000079,79-Inomata-HeLaCell,FigS2D,Image of cycle-averaged activity traces for M/T cell somata in anesthetized M/T-GCaMP3 mice,Homo sapiens,Kohsuke Inomata / Takanori Kigawa,RIKEN,,"Kohsuke Inomata, Hajime Kamoshida, Masaomi Ikari, Yutaka Ito, Takanori Kigawa (2017) Impact of cellular health conditions on the protein folding state in mammalian cells., Chemical communications (Cambridge, England), Volume 53, Number 81, pp. 11245-11248",https://doi.org/10.1039/c7cc06004a,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000079/FigS2D.zarr/0,512 x 512 x 1 x 3 x 1
ssbd-database-000081,81-Yasugi-DmeCellDyn,Fig4H_csTreh_E3rd,Immunostaining image of the autophagy in theTresh mutant drosophila at early third instar larvae.,Drosophila melanogaster,Takashi Nishimura,RIKEN,,"Tetsuo Yasugi, Takayuki Yamada, Takashi Nishimura (2017) Adaptation to dietary conditions by trehalose metabolism in Drosophila., Scientific reports, Volume 7, Number 1, pp. 1619",https://doi.org/10.1038/s41598-017-01754-9,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000081/Fig4H_csTreh_E3rd.zarr/0,1022 x 1022 x 1 x 3 x 1
ssbd-database-000081,81-Yasugi-DmeCellDyn,Fig4H_csTreh_E3rd_ST4hr,Immunostaining image of the autophagy in theTresh mutant drosophila fed after 4 hours starved.,Drosophila melanogaster,Takashi Nishimura,RIKEN,,"Tetsuo Yasugi, Takayuki Yamada, Takashi Nishimura (2017) Adaptation to dietary conditions by trehalose metabolism in Drosophila., Scientific reports, Volume 7, Number 1, pp. 1619",https://doi.org/10.1038/s41598-017-01754-9,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000081/Fig4H_csTreh_E3rd_ST4hr.zarr/0,1022 x 1022 x 1 x 3 x 1
ssbd-database-000081,81-Yasugi-DmeCellDyn,Fig4H_w_E3rd,Immunostaining image of the autophagy in the wild drosophila at early third instar larvae.,Drosophila melanogaster,Takashi Nishimura,RIKEN,,"Tetsuo Yasugi, Takayuki Yamada, Takashi Nishimura (2017) Adaptation to dietary conditions by trehalose metabolism in Drosophila., Scientific reports, Volume 7, Number 1, pp. 1619",https://doi.org/10.1038/s41598-017-01754-9,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000081/Fig4H_w_E3rd.zarr/0,1022 x 1022 x 1 x 3 x 1
ssbd-database-000081,81-Yasugi-DmeCellDyn,Fig4H_w_E3rd_ST4hr,Immunostaining image of the autophagy in the wild drosophila fed after 4 hours starved.,Drosophila melanogaster,Takashi Nishimura,RIKEN,,"Tetsuo Yasugi, Takayuki Yamada, Takashi Nishimura (2017) Adaptation to dietary conditions by trehalose metabolism in Drosophila., Scientific reports, Volume 7, Number 1, pp. 1619",https://doi.org/10.1038/s41598-017-01754-9,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000081/Fig4H_w_E3rd_ST4hr.zarr/0,1022 x 1022 x 1 x 3 x 1
ssbd-database-000082,82-Ikeda-GeneExp,ActbKO1_DAPI,Immunofluorescence images of DAPI staining of Actb kncokout-nueral progenitor cells (NPCs),Mus musculus,Takashi Ikeda / Keisuke Okita / Shinji Masui,Kyoto University,,"Takashi Ikeda, Takafusa Hikichi, Hisashi Miura, Hirofumi Shibata, Kanae Mitsunaga, Yosuke Yamada, Knut Woltjen, Kei Miyamoto, Ichiro Hiratani, Yasuhiro Yamada, Akitsu Hotta, Takuya Yamamoto, Keisuke Okita, Shinji Masui (2018) Srf destabilizes cellular identity by suppressing cell-type-specific gene expression programs., Nature communications, Volume 9, Number 1, pp. 1387",https://doi.org/10.1038/s41467-018-03748-1,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000082/ActbKO1_DAPI.zarr/0,1600 x 1200 x 1 x 3 x 1
ssbd-database-000082,82-Ikeda-GeneExp,ActbKO1_MkI1,Immunofluorescence images of Mkl1 expression of Actb kncokout-nueral progenitor cells (NPCs) using anti-Mkl1 antibody,Mus musculus,Takashi Ikeda / Keisuke Okita / Shinji Masui,Kyoto University,,"Takashi Ikeda, Takafusa Hikichi, Hisashi Miura, Hirofumi Shibata, Kanae Mitsunaga, Yosuke Yamada, Knut Woltjen, Kei Miyamoto, Ichiro Hiratani, Yasuhiro Yamada, Akitsu Hotta, Takuya Yamamoto, Keisuke Okita, Shinji Masui (2018) Srf destabilizes cellular identity by suppressing cell-type-specific gene expression programs., Nature communications, Volume 9, Number 1, pp. 1387",https://doi.org/10.1038/s41467-018-03748-1,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000082/ActbKO1_MkI1.zarr/0,1600 x 1200 x 1 x 3 x 1
ssbd-database-000082,82-Ikeda-GeneExp,ActbKO1_brightfield,Immunofluorescence images of Actb kncokout-nueral progenitor cells (NPCs),Mus musculus,Takashi Ikeda / Keisuke Okita / Shinji Masui,Kyoto University,,"Takashi Ikeda, Takafusa Hikichi, Hisashi Miura, Hirofumi Shibata, Kanae Mitsunaga, Yosuke Yamada, Knut Woltjen, Kei Miyamoto, Ichiro Hiratani, Yasuhiro Yamada, Akitsu Hotta, Takuya Yamamoto, Keisuke Okita, Shinji Masui (2018) Srf destabilizes cellular identity by suppressing cell-type-specific gene expression programs., Nature communications, Volume 9, Number 1, pp. 1387",https://doi.org/10.1038/s41467-018-03748-1,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000082/ActbKO1_brightfield.zarr/0,1600 x 1200 x 1 x 3 x 1
ssbd-database-000082,82-Ikeda-GeneExp,ActbKO2_DAPI,Immunofluorescence images of DAPI staining of Actb kncokout-nueral progenitor cells (NPCs),Mus musculus,Takashi Ikeda / Keisuke Okita / Shinji Masui,Kyoto University,,"Takashi Ikeda, Takafusa Hikichi, Hisashi Miura, Hirofumi Shibata, Kanae Mitsunaga, Yosuke Yamada, Knut Woltjen, Kei Miyamoto, Ichiro Hiratani, Yasuhiro Yamada, Akitsu Hotta, Takuya Yamamoto, Keisuke Okita, Shinji Masui (2018) Srf destabilizes cellular identity by suppressing cell-type-specific gene expression programs., Nature communications, Volume 9, Number 1, pp. 1387",https://doi.org/10.1038/s41467-018-03748-1,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000082/ActbKO2_DAPI.zarr/0,1600 x 1200 x 1 x 3 x 1
ssbd-database-000082,82-Ikeda-GeneExp,ActbKO2_MkI1,Immunofluorescence images of Mkl1 expression of Actb kncokout-nueral progenitor cells (NPCs) using anti-Mkl1 antibody,Mus musculus,Takashi Ikeda / Keisuke Okita / Shinji Masui,Kyoto University,,"Takashi Ikeda, Takafusa Hikichi, Hisashi Miura, Hirofumi Shibata, Kanae Mitsunaga, Yosuke Yamada, Knut Woltjen, Kei Miyamoto, Ichiro Hiratani, Yasuhiro Yamada, Akitsu Hotta, Takuya Yamamoto, Keisuke Okita, Shinji Masui (2018) Srf destabilizes cellular identity by suppressing cell-type-specific gene expression programs., Nature communications, Volume 9, Number 1, pp. 1387",https://doi.org/10.1038/s41467-018-03748-1,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000082/ActbKO2_MkI1.zarr/0,1600 x 1200 x 1 x 3 x 1
ssbd-database-000082,82-Ikeda-GeneExp,ActbKO2_brightfield,Immunofluorescence images of Actb kncokout-nueral progenitor cells (NPCs),Mus musculus,Takashi Ikeda / Keisuke Okita / Shinji Masui,Kyoto University,,"Takashi Ikeda, Takafusa Hikichi, Hisashi Miura, Hirofumi Shibata, Kanae Mitsunaga, Yosuke Yamada, Knut Woltjen, Kei Miyamoto, Ichiro Hiratani, Yasuhiro Yamada, Akitsu Hotta, Takuya Yamamoto, Keisuke Okita, Shinji Masui (2018) Srf destabilizes cellular identity by suppressing cell-type-specific gene expression programs., Nature communications, Volume 9, Number 1, pp. 1387",https://doi.org/10.1038/s41467-018-03748-1,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000082/ActbKO2_brightfield.zarr/0,1600 x 1200 x 1 x 3 x 1
ssbd-database-000082,82-Ikeda-GeneExp,control_DAPI,Immunofluorescence images of DAPI staining of nueral progenitor cells (NPCs),Mus musculus,Takashi Ikeda / Keisuke Okita / Shinji Masui,Kyoto University,,"Takashi Ikeda, Takafusa Hikichi, Hisashi Miura, Hirofumi Shibata, Kanae Mitsunaga, Yosuke Yamada, Knut Woltjen, Kei Miyamoto, Ichiro Hiratani, Yasuhiro Yamada, Akitsu Hotta, Takuya Yamamoto, Keisuke Okita, Shinji Masui (2018) Srf destabilizes cellular identity by suppressing cell-type-specific gene expression programs., Nature communications, Volume 9, Number 1, pp. 1387",https://doi.org/10.1038/s41467-018-03748-1,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000082/control_DAPI.zarr/0,1600 x 1200 x 1 x 3 x 1
ssbd-database-000082,82-Ikeda-GeneExp,control_Mkl1,Immunofluorescence images of Mkl1 expression at nueral progenitor cells (NPCs) using anti-Mkl1 antibody,Mus musculus,Takashi Ikeda / Keisuke Okita / Shinji Masui,Kyoto University,,"Takashi Ikeda, Takafusa Hikichi, Hisashi Miura, Hirofumi Shibata, Kanae Mitsunaga, Yosuke Yamada, Knut Woltjen, Kei Miyamoto, Ichiro Hiratani, Yasuhiro Yamada, Akitsu Hotta, Takuya Yamamoto, Keisuke Okita, Shinji Masui (2018) Srf destabilizes cellular identity by suppressing cell-type-specific gene expression programs., Nature communications, Volume 9, Number 1, pp. 1387",https://doi.org/10.1038/s41467-018-03748-1,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000082/control_Mkl1.zarr/0,1600 x 1200 x 1 x 3 x 1
ssbd-database-000082,82-Ikeda-GeneExp,control_brightfield,Immunofluorescence images of nueral progenitor cells (NPCs) at the bright field,Mus musculus,Takashi Ikeda / Keisuke Okita / Shinji Masui,Kyoto University,,"Takashi Ikeda, Takafusa Hikichi, Hisashi Miura, Hirofumi Shibata, Kanae Mitsunaga, Yosuke Yamada, Knut Woltjen, Kei Miyamoto, Ichiro Hiratani, Yasuhiro Yamada, Akitsu Hotta, Takuya Yamamoto, Keisuke Okita, Shinji Masui (2018) Srf destabilizes cellular identity by suppressing cell-type-specific gene expression programs., Nature communications, Volume 9, Number 1, pp. 1387",https://doi.org/10.1038/s41467-018-03748-1,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000082/control_brightfield.zarr/0,1600 x 1200 x 1 x 3 x 1
ssbd-database-000084,84-Ito-CellDyn,fig1e,Time-lapse images of HT29 cells treated with 20 microMole nocodazole,Homo sapiens,Masatoshi Takeichi,RIKEN,,"Shoko Ito, Satoru Okuda, Masako Abe, Mari Fujimoto, Tetsuo Onuki, Tamako Nishimura, Masatoshi Takeichi (2017) Induced cortical tension restores functional junctions in adhesion-defective carcinoma cells., Nature communications, Volume 8, Number 1, pp. 1834",https://doi.org/10.1038/s41467-017-01945-y,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000084/fig1e.zarr/0,512 x 512 x 1 x 1 x 96
ssbd-database-000084,84-Ito-CellDyn,fig5e,Time-lapse images of MLC2-EGFP expressed in HT29 cells during nocodazole treatment,Homo sapiens,Masatoshi Takeichi,RIKEN,,"Shoko Ito, Satoru Okuda, Masako Abe, Mari Fujimoto, Tetsuo Onuki, Tamako Nishimura, Masatoshi Takeichi (2017) Induced cortical tension restores functional junctions in adhesion-defective carcinoma cells., Nature communications, Volume 8, Number 1, pp. 1834",https://doi.org/10.1038/s41467-017-01945-y,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000084/fig5e.zarr/0,946 x 628 x 1 x 1 x 33
ssbd-database-000084,84-Ito-CellDyn,fig6a_lower,Time-lapse images of Lifeact-EGFP expressed in HT29 cells during nocodazole treatment in control,Homo sapiens,Masatoshi Takeichi,RIKEN,,"Shoko Ito, Satoru Okuda, Masako Abe, Mari Fujimoto, Tetsuo Onuki, Tamako Nishimura, Masatoshi Takeichi (2017) Induced cortical tension restores functional junctions in adhesion-defective carcinoma cells., Nature communications, Volume 8, Number 1, pp. 1834",https://doi.org/10.1038/s41467-017-01945-y,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000084/fig6a_lower.zarr/0,1009 x 723 x 1 x 1 x 33
ssbd-database-000084,84-Ito-CellDyn,fig6a_upper,Time-lapse images of Lifeact-EGFP expressed in HT29 cells during nocodazole treatment in αE-catenin depleted cells,Homo sapiens,Masatoshi Takeichi,RIKEN,,"Shoko Ito, Satoru Okuda, Masako Abe, Mari Fujimoto, Tetsuo Onuki, Tamako Nishimura, Masatoshi Takeichi (2017) Induced cortical tension restores functional junctions in adhesion-defective carcinoma cells., Nature communications, Volume 8, Number 1, pp. 1834",https://doi.org/10.1038/s41467-017-01945-y,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000084/fig6a_upper.zarr/0,1009 x 723 x 1 x 1 x 33
ssbd-database-000084,84-Ito-CellDyn,figS1c_left,Time-lapse images of HT29 cells treated with nocodazole,Homo sapiens,Masatoshi Takeichi,RIKEN,,"Shoko Ito, Satoru Okuda, Masako Abe, Mari Fujimoto, Tetsuo Onuki, Tamako Nishimura, Masatoshi Takeichi (2017) Induced cortical tension restores functional junctions in adhesion-defective carcinoma cells., Nature communications, Volume 8, Number 1, pp. 1834",https://doi.org/10.1038/s41467-017-01945-y,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000084/figS1c_left.zarr/0,512 x 512 x 1 x 3 x 300
ssbd-database-000084,84-Ito-CellDyn,figS1c_right,Time-lapse images of HT29 cells treated with nocodazole,Homo sapiens,Masatoshi Takeichi,RIKEN,,"Shoko Ito, Satoru Okuda, Masako Abe, Mari Fujimoto, Tetsuo Onuki, Tamako Nishimura, Masatoshi Takeichi (2017) Induced cortical tension restores functional junctions in adhesion-defective carcinoma cells., Nature communications, Volume 8, Number 1, pp. 1834",https://doi.org/10.1038/s41467-017-01945-y,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000084/figS1c_right.zarr/0,512 x 512 x 1 x 3 x 300
ssbd-database-000084,84-Ito-CellDyn,figS2a,Time-lapse images of a RhoA-specific Raichu probe expressed HT29 cells,Homo sapiens,Masatoshi Takeichi,RIKEN,,"Shoko Ito, Satoru Okuda, Masako Abe, Mari Fujimoto, Tetsuo Onuki, Tamako Nishimura, Masatoshi Takeichi (2017) Induced cortical tension restores functional junctions in adhesion-defective carcinoma cells., Nature communications, Volume 8, Number 1, pp. 1834",https://doi.org/10.1038/s41467-017-01945-y,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000084/figS2a.zarr/0,512 x 512 x 1 x 3 x 14
ssbd-database-000086,86-Higashi-SynapseDyn,fig1E_BMP4_0min,Images of BMP4-treated neurons showed phosphorylation and nuclear translocation of Smad1/5/8 at 0 minute,Mus musculus,Shigeo Okabe,University of Tokyo,,"Takahito Higashi, Shinji Tanaka, Tadatsune Iida, Shigeo Okabe (2018) Synapse Elimination Triggered by BMP4 Exocytosis and Presynaptic BMP Receptor Activation., Cell reports, Volume 22, Number 4, pp. 919-929",https://doi.org/10.1016/j.celrep.2017.12.101,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000086/fig1E_BMP4_0min.zarr/0,1300 x 1030 x 1 x 1 x 1
ssbd-database-000086,86-Higashi-SynapseDyn,fig1E_BMP4_0min_Hoe,Images of BMP4-treated neurons showed phosphorylation and nuclear translocation of Smad1/5/8 at 0 minute,Mus musculus,Shigeo Okabe,University of Tokyo,,"Takahito Higashi, Shinji Tanaka, Tadatsune Iida, Shigeo Okabe (2018) Synapse Elimination Triggered by BMP4 Exocytosis and Presynaptic BMP Receptor Activation., Cell reports, Volume 22, Number 4, pp. 919-929",https://doi.org/10.1016/j.celrep.2017.12.101,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000086/fig1E_BMP4_0min_Hoe.zarr/0,1300 x 1030 x 1 x 1 x 1
